Destination Port,Flow Duration,Packet Length Mean,Flow Bytes/s,Total Fwd Packets,Label
80,13071851,356.0,54.46818511,2,DoS Slowhttptest
80,98,348.6666667,5367346.939,1,DoS Slowhttptest
80,85,348.6666667,6188235.294,1,DoS Slowhttptest
80,112,348.6666667,4696428.571,1,DoS Slowhttptest
80,51,348.6666667,10300000.0,1,DoS Slowhttptest
80,2999827,178.0,593.3675509,8,DoS Slowhttptest
80,142,348.6666667,3704225.352,1,DoS Slowhttptest
80,34,348.6666667,15500000.0,1,DoS Slowhttptest
80,3267826,356.0,217.8818578,2,DoS Slowhttptest
80,13071883,356.0,54.46805177,2,DoS Slowhttptest
80,94,348.6666667,5595744.681,1,DoS Slowhttptest
80,61,348.6666667,8622950.82,1,DoS Slowhttptest
80,107,348.6666667,4915887.85,1,DoS Slowhttptest
80,143,348.6666667,3678321.678,1,DoS Slowhttptest
80,2999998,178.0,593.3337289,8,DoS Slowhttptest
80,3275812,356.0,217.3506905,2,DoS Slowhttptest
80,13087877,356.0,54.40148926,2,DoS Slowhttptest
80,2999851,178.0,593.3628037,8,DoS Slowhttptest
80,3268112,356.0,217.8627905,2,DoS Slowhttptest
80,13087899,356.0,54.40139781,2,DoS Slowhttptest
80,2999922,178.0,593.3487604,8,DoS Slowhttptest
80,3276019,356.0,217.3369568,2,DoS Slowhttptest
80,13103862,356.0,54.33512655,2,DoS Slowhttptest
80,2999666,178.0,593.3993985,8,DoS Slowhttptest
80,3267972,356.0,217.8721238,2,DoS Slowhttptest
80,13103688,356.0,54.33584805,2,DoS Slowhttptest
80,2999684,178.0,593.3958377,8,DoS Slowhttptest
80,3275988,356.0,217.3390135,2,DoS Slowhttptest
80,13087646,356.0,54.40244946,2,DoS Slowhttptest
80,2999825,178.0,593.3679465,8,DoS Slowhttptest
80,3268147,356.0,217.8604573,2,DoS Slowhttptest
80,13088006,356.0,54.40095306,2,DoS Slowhttptest
80,2999642,178.0,593.4041462,8,DoS Slowhttptest
80,3276131,356.0,217.3295268,2,DoS Slowhttptest
80,13072029,356.0,54.46744342,2,DoS Slowhttptest
80,2999626,178.0,593.4073114,8,DoS Slowhttptest
80,3267955,356.0,217.8732571,2,DoS Slowhttptest
80,13071851,356.0,54.46818511,2,DoS Slowhttptest
80,2999652,178.0,593.402168,8,DoS Slowhttptest
80,3275973,356.0,217.3400086,2,DoS Slowhttptest
80,13087867,356.0,54.40153082,2,DoS Slowhttptest
80,2999736,178.0,593.3855513,8,DoS Slowhttptest
80,3267950,356.0,217.8735905,2,DoS Slowhttptest
80,13087900,356.0,54.40139365,2,DoS Slowhttptest
80,2999742,178.0,593.3843644,8,DoS Slowhttptest
80,3275782,356.0,217.352681,2,DoS Slowhttptest
80,13103891,356.0,54.3350063,2,DoS Slowhttptest
80,2999873,178.0,593.3584522,8,DoS Slowhttptest
80,3267946,356.0,217.8738572,2,DoS Slowhttptest
80,13103843,356.0,54.33520533,2,DoS Slowhttptest
80,2999895,178.0,593.3541007,8,DoS Slowhttptest
80,3275776,356.0,217.3530791,2,DoS Slowhttptest
80,13088043,356.0,54.40079926,2,DoS Slowhttptest
80,2999693,178.0,593.3940573,8,DoS Slowhttptest
80,3267966,356.0,217.8725238,2,DoS Slowhttptest
80,13087865,356.0,54.40153914,2,DoS Slowhttptest
80,2821198,178.0,630.9376371,8,DoS Slowhttptest
80,3276019,356.0,217.3369568,2,DoS Slowhttptest
80,13072009,356.0,54.46752676,2,DoS Slowhttptest
80,379,396.6,5232189.974,1,DoS Slowhttptest
80,553,396.6,3585895.118,1,DoS Slowhttptest
80,1660,495.75,1194578.313,1,DoS Slowhttptest
80,2186,396.6,907136.322,1,DoS Slowhttptest
80,2934,495.75,675869.1207,1,DoS Slowhttptest
80,3905,396.6,507810.4994,1,DoS Slowhttptest
80,5159,396.6,384376.8172,1,DoS Slowhttptest
80,6657,396.6,297881.9288,1,DoS Slowhttptest
80,6524,396.6,303954.6291,1,DoS Slowhttptest
80,8848,396.6,224118.4448,1,DoS Slowhttptest
80,9752,396.6,203342.904,1,DoS Slowhttptest
80,10274,495.75,193011.4853,1,DoS Slowhttptest
80,10298,495.75,192561.6625,1,DoS Slowhttptest
80,10679,495.75,185691.5442,1,DoS Slowhttptest
80,11483,495.75,172690.0636,1,DoS Slowhttptest
80,11605,495.75,170874.623,1,DoS Slowhttptest
80,12227,396.6,162182.0561,1,DoS Slowhttptest
80,12415,396.6,159726.1377,1,DoS Slowhttptest
80,13839,495.75,143290.7002,1,DoS Slowhttptest
80,16463,495.75,120451.9225,1,DoS Slowhttptest
80,16886,495.75,117434.5612,1,DoS Slowhttptest
80,16705,396.6,118706.974,1,DoS Slowhttptest
80,17636,495.75,112440.4627,1,DoS Slowhttptest
80,18345,495.75,108094.8487,1,DoS Slowhttptest
80,18798,495.75,105489.9457,1,DoS Slowhttptest
80,19777,495.75,100267.9881,1,DoS Slowhttptest
80,20952,495.75,94644.90263,1,DoS Slowhttptest
80,20640,495.75,96075.5814,1,DoS Slowhttptest
80,21293,495.75,93129.19739,1,DoS Slowhttptest
80,21255,495.75,93295.69513,1,DoS Slowhttptest
80,21760,495.75,91130.51471,1,DoS Slowhttptest
80,21725,495.75,91277.33026,1,DoS Slowhttptest
80,21980,495.75,90218.38035,1,DoS Slowhttptest
80,22330,495.75,88804.29915,1,DoS Slowhttptest
80,22437,495.75,88380.79957,1,DoS Slowhttptest
80,22660,495.75,87511.03266,1,DoS Slowhttptest
80,22917,495.75,86529.65048,1,DoS Slowhttptest
80,23088,495.75,85888.77339,1,DoS Slowhttptest
80,23301,396.6,85103.64362,1,DoS Slowhttptest
80,23567,495.75,84143.08143,1,DoS Slowhttptest
80,24072,495.75,82377.8664,1,DoS Slowhttptest
80,23720,495.75,83600.33727,1,DoS Slowhttptest
80,24594,495.75,80629.42181,1,DoS Slowhttptest
80,25023,495.75,79247.09267,1,DoS Slowhttptest
80,25544,495.75,77630.75478,1,DoS Slowhttptest
80,26034,495.75,76169.62434,1,DoS Slowhttptest
80,26532,495.75,74739.93668,1,DoS Slowhttptest
80,27063,495.75,73273.47301,1,DoS Slowhttptest
80,27474,495.75,72177.3313,1,DoS Slowhttptest
80,27988,495.75,70851.79363,1,DoS Slowhttptest
80,28400,495.75,69823.94366,1,DoS Slowhttptest
80,28259,495.75,70172.33448,1,DoS Slowhttptest
80,28819,495.75,68808.77199,1,DoS Slowhttptest
80,28553,495.75,69449.79512,1,DoS Slowhttptest
80,29385,495.75,67483.4099,1,DoS Slowhttptest
80,28986,495.75,68412.33699,1,DoS Slowhttptest
80,29567,495.75,67068.01502,1,DoS Slowhttptest
80,29494,495.75,67234.0137,1,DoS Slowhttptest
80,30050,495.75,65990.01664,1,DoS Slowhttptest
80,30584,495.75,64837.8237,1,DoS Slowhttptest
80,29994,396.6,66113.22264,1,DoS Slowhttptest
80,30787,396.6,64410.30305,1,DoS Slowhttptest
80,31227,396.6,63502.73802,1,DoS Slowhttptest
80,30656,396.6,64685.5428,1,DoS Slowhttptest
80,30915,396.6,64143.6196,1,DoS Slowhttptest
80,31723,396.6,62509.8509,1,DoS Slowhttptest
80,32256,495.75,61476.93452,1,DoS Slowhttptest
80,31370,495.75,63213.26108,1,DoS Slowhttptest
80,32549,396.6,60923.53068,1,DoS Slowhttptest
80,31887,495.75,62188.35262,1,DoS Slowhttptest
80,32988,495.75,60112.76828,1,DoS Slowhttptest
80,33587,396.6,59040.70027,1,DoS Slowhttptest
80,33949,495.75,58411.14613,1,DoS Slowhttptest
80,34447,495.75,57566.69666,1,DoS Slowhttptest
80,34930,495.75,56770.68423,1,DoS Slowhttptest
80,35452,495.75,55934.78506,1,DoS Slowhttptest
80,35948,495.75,55163.01324,1,DoS Slowhttptest
80,36283,495.75,54653.69457,1,DoS Slowhttptest
80,35559,396.6,55766.47262,1,DoS Slowhttptest
80,36024,495.75,55046.63558,1,DoS Slowhttptest
80,36871,495.75,53782.10518,1,DoS Slowhttptest
80,37396,495.75,53027.06172,1,DoS Slowhttptest
80,36546,396.6,54260.38417,1,DoS Slowhttptest
80,37999,495.75,52185.58383,1,DoS Slowhttptest
80,36508,495.75,54316.86206,1,DoS Slowhttptest
80,38537,396.6,51457.04128,1,DoS Slowhttptest
80,36511,495.75,54312.399,1,DoS Slowhttptest
80,39063,495.75,50764.15022,1,DoS Slowhttptest
80,37077,396.6,53483.29153,1,DoS Slowhttptest
80,39615,396.6,50056.79667,1,DoS Slowhttptest
80,40131,495.75,49413.17186,1,DoS Slowhttptest
80,40661,396.6,48769.09077,1,DoS Slowhttptest
80,41107,495.75,48239.95913,1,DoS Slowhttptest
80,41603,495.75,47664.83186,1,DoS Slowhttptest
80,42063,495.75,47143.57036,1,DoS Slowhttptest
80,42569,495.75,46583.19434,1,DoS Slowhttptest
80,43084,396.6,46026.3671,1,DoS Slowhttptest
80,43572,495.75,45510.87855,1,DoS Slowhttptest
80,44112,495.75,44953.75408,1,DoS Slowhttptest
80,44610,330.5,44451.91661,1,DoS Slowhttptest
80,42965,330.5,46153.84615,1,DoS Slowhttptest
80,45168,396.6,43902.76302,1,DoS Slowhttptest
80,43033,330.5,46080.91465,1,DoS Slowhttptest
80,45731,330.5,43362.27067,1,DoS Slowhttptest
80,43540,396.6,45544.32706,1,DoS Slowhttptest
80,48232,330.5,41113.78338,1,DoS Slowhttptest
80,46433,330.5,42706.69567,1,DoS Slowhttptest
80,46868,396.6,42310.31834,1,DoS Slowhttptest
80,48874,330.5,40573.72018,1,DoS Slowhttptest
80,48923,396.6,40533.0826,1,DoS Slowhttptest
80,49449,330.5,40101.92319,1,DoS Slowhttptest
80,47262,396.6,41957.59807,1,DoS Slowhttptest
80,47928,396.6,41374.56184,1,DoS Slowhttptest
80,48432,330.5,40944.00396,1,DoS Slowhttptest
80,48953,330.5,40508.2426,1,DoS Slowhttptest
80,49446,396.6,40104.35627,1,DoS Slowhttptest
80,50029,330.5,39637.01053,1,DoS Slowhttptest
80,50386,396.6,39356.17036,1,DoS Slowhttptest
80,51004,330.5,38879.30358,1,DoS Slowhttptest
80,51560,330.5,38460.04655,1,DoS Slowhttptest
80,51876,330.5,38225.76914,1,DoS Slowhttptest
80,52388,330.5,37852.17989,1,DoS Slowhttptest
80,52886,396.6,37495.74557,1,DoS Slowhttptest
80,53393,396.6,37139.69996,1,DoS Slowhttptest
80,53893,396.6,36795.13109,1,DoS Slowhttptest
80,54402,396.6,36450.86578,1,DoS Slowhttptest
80,54973,396.6,36072.25365,1,DoS Slowhttptest
80,55326,396.6,35842.09956,1,DoS Slowhttptest
80,55821,396.6,35524.26506,1,DoS Slowhttptest
80,56336,396.6,35199.51718,1,DoS Slowhttptest
80,56866,396.6,34871.45219,1,DoS Slowhttptest
80,57049,330.5,34759.59263,1,DoS Slowhttptest
80,57235,396.6,34646.63231,1,DoS Slowhttptest
80,57992,396.6,34194.37164,1,DoS Slowhttptest
80,58207,330.5,34068.06741,1,DoS Slowhttptest
80,58393,396.6,33959.54995,1,DoS Slowhttptest
80,58560,396.6,33862.70492,1,DoS Slowhttptest
80,58746,396.6,33755.48974,1,DoS Slowhttptest
80,58959,330.5,33633.54195,1,DoS Slowhttptest
80,59175,330.5,33510.77313,1,DoS Slowhttptest
80,59242,330.5,33472.87397,1,DoS Slowhttptest
80,59248,396.6,33469.4842,1,DoS Slowhttptest
80,59413,396.6,33376.53376,1,DoS Slowhttptest
80,62483,396.6,31736.63236,1,DoS Slowhttptest
80,60251,396.6,32912.31681,1,DoS Slowhttptest
80,62857,330.5,31547.79897,1,DoS Slowhttptest
80,63127,396.6,31412.86613,1,DoS Slowhttptest
80,63385,330.5,31285.00434,1,DoS Slowhttptest
80,74164,396.6,26738.04002,1,DoS Slowhttptest
80,84600,396.6,23439.71631,1,DoS Slowhttptest
80,103904,396.6,19084.92455,1,DoS Slowhttptest
80,119326,396.6,16618.33967,1,DoS Slowhttptest
80,117406,396.6,16890.10783,1,DoS Slowhttptest
80,118277,396.6,16765.72791,1,DoS Slowhttptest
80,119210,396.6,16634.51053,1,DoS Slowhttptest
80,120421,396.6,16467.22748,1,DoS Slowhttptest
80,122171,396.6,16231.34786,1,DoS Slowhttptest
80,121360,396.6,16339.81543,1,DoS Slowhttptest
80,123351,396.6,16076.07559,1,DoS Slowhttptest
80,125320,396.6,15823.49186,1,DoS Slowhttptest
80,128241,396.6,15463.07343,1,DoS Slowhttptest
80,129439,396.6,15319.95766,1,DoS Slowhttptest
80,127743,98.2,3843.654838,1,DoS Slowhttptest
80,129143,396.6,15355.07151,1,DoS Slowhttptest
80,130114,396.6,15240.48142,1,DoS Slowhttptest
80,131746,396.6,15051.69037,1,DoS Slowhttptest
80,131826,396.6,15042.5561,1,DoS Slowhttptest
80,131598,396.6,15068.61806,1,DoS Slowhttptest
80,130760,396.6,15165.18813,1,DoS Slowhttptest
80,132624,396.6,14952.04488,1,DoS Slowhttptest
80,133804,396.6,14820.18475,1,DoS Slowhttptest
80,139002,396.6,14265.98178,1,DoS Slowhttptest
80,139437,396.6,14221.47637,1,DoS Slowhttptest
80,138884,396.6,14278.10259,1,DoS Slowhttptest
80,140712,396.6,14092.6147,1,DoS Slowhttptest
80,143205,396.6,13847.28187,1,DoS Slowhttptest
80,143136,396.6,13853.95708,1,DoS Slowhttptest
80,142176,396.6,13947.50169,1,DoS Slowhttptest
80,144470,396.6,13726.03309,1,DoS Slowhttptest
80,145376,396.6,13640.49087,1,DoS Slowhttptest
80,145340,396.6,13643.86955,1,DoS Slowhttptest
80,144434,396.6,13729.45428,1,DoS Slowhttptest
80,144457,396.6,13727.26832,1,DoS Slowhttptest
80,145091,396.6,13667.28467,1,DoS Slowhttptest
80,148099,396.6,13389.69203,1,DoS Slowhttptest
80,148731,396.6,13332.79545,1,DoS Slowhttptest
80,149633,396.6,13252.42426,1,DoS Slowhttptest
80,151662,396.6,13075.12759,1,DoS Slowhttptest
80,150995,396.6,13132.88519,1,DoS Slowhttptest
80,151615,396.6,13079.18082,1,DoS Slowhttptest
80,153876,396.6,12886.99992,1,DoS Slowhttptest
80,153843,396.6,12889.76424,1,DoS Slowhttptest
80,152663,396.6,12989.39494,1,DoS Slowhttptest
80,156687,396.6,12655.80425,1,DoS Slowhttptest
80,157492,396.6,12591.11574,1,DoS Slowhttptest
80,158170,396.6,12537.14358,1,DoS Slowhttptest
80,158929,396.6,12477.26972,1,DoS Slowhttptest
80,158977,396.6,12473.50246,1,DoS Slowhttptest
80,161697,396.6,12263.67836,1,DoS Slowhttptest
80,162686,396.6,12189.12506,1,DoS Slowhttptest
80,163521,396.6,12126.88279,1,DoS Slowhttptest
80,163533,396.6,12125.99292,1,DoS Slowhttptest
80,165127,330.5,12008.93857,1,DoS Slowhttptest
80,163685,396.6,12114.73257,1,DoS Slowhttptest
80,164333,396.6,12066.9616,1,DoS Slowhttptest
80,164759,396.6,12035.76132,1,DoS Slowhttptest
80,167970,396.6,11805.67959,1,DoS Slowhttptest
80,170912,396.6,11602.46209,1,DoS Slowhttptest
80,171688,396.6,11550.02097,1,DoS Slowhttptest
80,174906,396.6,11337.51844,1,DoS Slowhttptest
80,175600,396.6,11292.71071,1,DoS Slowhttptest
80,177557,396.6,11168.24456,1,DoS Slowhttptest
80,176502,396.6,11235.00017,1,DoS Slowhttptest
80,177553,396.6,11168.49617,1,DoS Slowhttptest
80,176199,396.6,11254.3204,1,DoS Slowhttptest
80,180954,396.6,10958.58616,1,DoS Slowhttptest
80,179682,396.6,11036.16389,1,DoS Slowhttptest
80,180986,396.6,10956.64858,1,DoS Slowhttptest
80,180577,396.6,10981.46497,1,DoS Slowhttptest
80,182832,396.6,10846.02258,1,DoS Slowhttptest
80,183603,396.6,10800.47712,1,DoS Slowhttptest
80,183406,396.6,10812.07812,1,DoS Slowhttptest
80,183210,396.6,10823.645,1,DoS Slowhttptest
80,186965,396.6,10606.2632,1,DoS Slowhttptest
80,190374,396.6,10416.33837,1,DoS Slowhttptest
80,189781,396.6,10448.88582,1,DoS Slowhttptest
80,192730,396.6,10289.00534,1,DoS Slowhttptest
80,192120,396.6,10321.67395,1,DoS Slowhttptest
80,193375,396.6,10254.68649,1,DoS Slowhttptest
80,190970,396.6,10383.82992,1,DoS Slowhttptest
80,191722,396.6,10343.10095,1,DoS Slowhttptest
80,192313,330.5,10311.31541,1,DoS Slowhttptest
80,194783,396.6,10180.55991,1,DoS Slowhttptest
80,195740,396.6,10130.78574,1,DoS Slowhttptest
80,196611,396.6,10085.90567,1,DoS Slowhttptest
80,198169,396.6,10006.61052,1,DoS Slowhttptest
80,200848,396.6,9873.137895,1,DoS Slowhttptest
80,200173,396.6,9906.430937,1,DoS Slowhttptest
80,199897,396.6,9920.108856,1,DoS Slowhttptest
80,202700,396.6,9782.930439,1,DoS Slowhttptest
80,203715,396.6,9734.187468,1,DoS Slowhttptest
80,201680,396.6,9832.407775,1,DoS Slowhttptest
80,202877,396.6,9774.395323,1,DoS Slowhttptest
80,203920,396.6,9724.401726,1,DoS Slowhttptest
80,205428,396.6,9653.017115,1,DoS Slowhttptest
80,206739,396.6,9591.804159,1,DoS Slowhttptest
80,206699,396.6,9593.660347,1,DoS Slowhttptest
80,208657,330.5,9503.635152,1,DoS Slowhttptest
80,263160,396.6,7535.339717,1,DoS Slowhttptest
80,263276,396.6,7532.01963,1,DoS Slowhttptest
80,262247,396.6,7561.573631,1,DoS Slowhttptest
80,265394,396.6,7471.909689,1,DoS Slowhttptest
80,266593,396.6,7438.304832,1,DoS Slowhttptest
80,267410,396.6,7415.579073,1,DoS Slowhttptest
80,268706,396.6,7379.812881,1,DoS Slowhttptest
80,268063,396.6,7397.514763,1,DoS Slowhttptest
80,271160,396.6,7313.02552,1,DoS Slowhttptest
80,270402,396.6,7333.52564,1,DoS Slowhttptest
80,273625,396.6,7247.144815,1,DoS Slowhttptest
80,272566,396.6,7275.302129,1,DoS Slowhttptest
80,271980,396.6,7290.977278,1,DoS Slowhttptest
80,273961,396.6,7238.25654,1,DoS Slowhttptest
80,275040,396.6,7209.860384,1,DoS Slowhttptest
80,275505,396.6,7197.691512,1,DoS Slowhttptest
80,275526,396.6,7197.142919,1,DoS Slowhttptest
80,277242,396.6,7152.595927,1,DoS Slowhttptest
80,276507,330.5,7171.608675,1,DoS Slowhttptest
80,279437,396.6,7096.411714,1,DoS Slowhttptest
80,279307,396.6,7099.714651,1,DoS Slowhttptest
80,280998,396.6,7056.989729,1,DoS Slowhttptest
80,280796,396.6,7062.066411,1,DoS Slowhttptest
80,282153,396.6,7028.101775,1,DoS Slowhttptest
80,284020,396.6,6981.902683,1,DoS Slowhttptest
80,284264,396.6,6975.909718,1,DoS Slowhttptest
80,20686,497.25,96151.98685,2,DoS Slowhttptest
80,195104,397.8,10194.5629,2,DoS Slowhttptest
80,156730,397.8,12690.61443,2,DoS Slowhttptest
80,200993,397.8,9895.86702,2,DoS Slowhttptest
80,2842,669.0,816326.5306,1,DoS Slowhttptest
80,11373,669.0,203991.9107,1,DoS Slowhttptest
80,16141,215.1,133263.1188,5,DoS Slowhttptest
80,109993494,45.75,3.327469532,4,DoS Slowhttptest
80,109988251,45.375,3.300352508,4,DoS Slowhttptest
80,109468126,45.375,3.316033747,4,DoS Slowhttptest
80,109977860,45.125,3.282478855,4,DoS Slowhttptest
80,109972621,45.625,3.319007919,4,DoS Slowhttptest
80,109478649,45.375,3.315715012,4,DoS Slowhttptest
80,109967475,44.5,3.237320853,4,DoS Slowhttptest
80,109447382,45.125,3.298388627,4,DoS Slowhttptest
80,109431784,45.25,3.30799688,4,DoS Slowhttptest
80,109962234,45.125,3.282945306,4,DoS Slowhttptest
80,109957016,45.375,3.301290024,4,DoS Slowhttptest
80,109436980,45.125,3.298702139,4,DoS Slowhttptest
80,109951938,45.25,3.292347607,4,DoS Slowhttptest
80,109416200,45.875,3.354165105,4,DoS Slowhttptest
80,109941448,45.625,3.319948997,4,DoS Slowhttptest
80,109410991,45.75,3.345184946,4,DoS Slowhttptest
80,109936201,45.25,3.292818896,4,DoS Slowhttptest
80,109442203,45.375,3.316819198,4,DoS Slowhttptest
80,109931047,44.875,3.265683442,4,DoS Slowhttptest
80,109405818,45.125,3.299641706,4,DoS Slowhttptest
80,109915482,45.75,3.329831188,4,DoS Slowhttptest
80,109910207,45.375,3.302695991,4,DoS Slowhttptest
80,109400614,45.375,3.318080098,4,DoS Slowhttptest
80,109395421,44.875,3.281673005,4,DoS Slowhttptest
80,109905086,45.375,3.302849879,4,DoS Slowhttptest
80,109899917,45.75,3.330302788,4,DoS Slowhttptest
80,109390218,45.25,3.309253849,4,DoS Slowhttptest
80,109894636,44.875,3.26676545,4,DoS Slowhttptest
80,109385016,45.0,3.291127187,4,DoS Slowhttptest
80,109889366,45.25,3.2942223,4,DoS Slowhttptest
80,109379819,45.125,3.300426014,4,DoS Slowhttptest
80,109884257,45.25,3.294375463,4,DoS Slowhttptest
80,109369398,45.875,3.35560044,4,DoS Slowhttptest
80,109879007,45.5,3.312734706,4,DoS Slowhttptest
80,109364186,45.125,3.300897791,4,DoS Slowhttptest
80,109873799,46.0,3.349297133,4,DoS Slowhttptest
80,109374603,45.625,3.33715497,4,DoS Slowhttptest
80,109946878,45.75,3.328880334,4,DoS Slowhttptest
80,109348853,45.75,3.347085863,4,DoS Slowhttptest
80,109925837,45.125,3.284032306,4,DoS Slowhttptest
80,109343434,44.75,3.27408777,4,DoS Slowhttptest
80,109920665,44.5,3.238699475,4,DoS Slowhttptest
80,109353820,45.75,3.346933834,4,DoS Slowhttptest
80,109868613,45.875,3.340353446,4,DoS Slowhttptest
80,109863400,44.875,3.267694246,4,DoS Slowhttptest
80,109327887,44.5,3.256259768,4,DoS Slowhttptest
80,109858391,45.125,3.286048491,4,DoS Slowhttptest
80,109317647,46.125,3.375484289,4,DoS Slowhttptest
80,109853012,46.125,3.359033979,4,DoS Slowhttptest
80,109827039,46.0,3.350723131,4,DoS Slowhttptest
80,109307081,45.625,3.339216423,4,DoS Slowhttptest
80,109296730,45.75,3.348682069,4,DoS Slowhttptest
80,109821881,46.375,3.378197465,4,DoS Slowhttptest
80,109811437,45.25,3.296560084,4,DoS Slowhttptest
80,109286305,45.25,3.312400396,4,DoS Slowhttptest
80,109806276,45.0,3.27850113,4,DoS Slowhttptest
80,109275875,45.25,3.312716553,4,DoS Slowhttptest
80,109801051,45.0,3.278657141,4,DoS Slowhttptest
80,109265434,44.75,3.276425004,4,DoS Slowhttptest
80,109795868,45.0,3.278811913,4,DoS Slowhttptest
80,109790608,45.5,3.315401988,4,DoS Slowhttptest
80,109255042,45.25,3.31334823,4,DoS Slowhttptest
80,109249953,44.75,3.276889282,4,DoS Slowhttptest
80,109785438,45.5,3.315558116,4,DoS Slowhttptest
80,109775182,45.875,3.343196461,4,DoS Slowhttptest
80,109234319,44.875,3.286512914,4,DoS Slowhttptest
80,109769782,44.75,3.261371149,4,DoS Slowhttptest
80,109229104,46.0,3.369065446,4,DoS Slowhttptest
80,109764582,45.375,3.307077687,4,DoS Slowhttptest
80,109759578,45.0,3.279895992,4,DoS Slowhttptest
80,109333090,46.125,3.375007511,4,DoS Slowhttptest
80,109754359,45.625,3.325608234,4,DoS Slowhttptest
80,109749090,45.375,3.307544509,4,DoS Slowhttptest
80,109743774,44.875,3.27125619,4,DoS Slowhttptest
80,109738558,45.625,3.326087081,4,DoS Slowhttptest
80,109733380,44.375,3.235114056,4,DoS Slowhttptest
80,109728192,45.875,3.344628152,4,DoS Slowhttptest
80,109717752,45.125,3.290260632,4,DoS Slowhttptest
80,109712549,45.125,3.290416669,4,DoS Slowhttptest
80,109707366,45.0,3.281456963,4,DoS Slowhttptest
80,109702290,44.875,3.272493218,4,DoS Slowhttptest
80,109696942,46.125,3.363813004,4,DoS Slowhttptest
80,109691741,45.0,3.281924388,4,DoS Slowhttptest
80,109686737,45.25,3.300307858,4,DoS Slowhttptest
80,109676190,45.125,3.291507482,4,DoS Slowhttptest
80,109670936,45.0,3.282546982,4,DoS Slowhttptest
80,109665764,45.625,3.328294872,4,DoS Slowhttptest
80,109660566,44.625,3.25550025,4,DoS Slowhttptest
80,109655382,45.5,3.319490511,4,DoS Slowhttptest
80,109650169,46.0,3.356127978,4,DoS Slowhttptest
80,109644975,45.75,3.338046272,4,DoS Slowhttptest
80,109639745,45.625,3.329084722,4,DoS Slowhttptest
80,109634569,46.0,3.356605525,4,DoS Slowhttptest
80,109629337,45.625,3.329400779,4,DoS Slowhttptest
80,109613743,46.0,3.357243261,4,DoS Slowhttptest
80,109608548,45.0,3.284415372,4,DoS Slowhttptest
80,109603534,45.375,3.311937004,4,DoS Slowhttptest
80,109598179,45.25,3.302974587,4,DoS Slowhttptest
80,109593004,45.375,3.312255224,4,DoS Slowhttptest
80,109587792,45.125,3.294162547,4,DoS Slowhttptest
80,109582574,45.75,3.339947098,4,DoS Slowhttptest
80,109572219,45.125,3.294630731,4,DoS Slowhttptest
80,109567024,44.375,3.240025941,4,DoS Slowhttptest
80,109561856,44.875,3.276687828,4,DoS Slowhttptest
80,109556629,45.375,3.313354959,4,DoS Slowhttptest
80,109551380,45.375,3.313513714,4,DoS Slowhttptest
80,109546226,45.75,3.341055309,4,DoS Slowhttptest
80,109540977,45.875,3.35034441,4,DoS Slowhttptest
80,109525386,45.375,3.31430012,4,DoS Slowhttptest
80,109515032,45.25,3.305482301,4,DoS Slowhttptest
80,109509827,44.375,3.241718207,4,DoS Slowhttptest
80,109504617,44.625,3.260136511,4,DoS Slowhttptest
80,109499404,45.125,3.296821597,4,DoS Slowhttptest
80,109494247,45.625,3.333508472,4,DoS Slowhttptest
80,109489052,45.375,3.315399973,4,DoS Slowhttptest
80,109483855,45.375,3.315557349,4,DoS Slowhttptest
80,109462964,46.0,3.361867672,4,DoS Slowhttptest
80,109457738,45.0,3.288940614,4,DoS Slowhttptest
80,109999146,44.5,3.236388763,4,DoS Slowhttptest
80,109983083,44.75,3.255046051,4,DoS Slowhttptest
80,109847799,45.75,3.331882872,4,DoS Slowhttptest
80,109842580,46.125,3.359352994,4,DoS Slowhttptest
80,109837398,44.375,3.232050344,4,DoS Slowhttptest
80,109832186,45.75,3.33235651,4,DoS Slowhttptest
80,109816644,44.875,3.269085513,4,DoS Slowhttptest
80,109780228,44.75,3.261060817,4,DoS Slowhttptest
80,109722974,45.125,3.29010404,4,DoS Slowhttptest
80,109681350,45.625,3.327821913,4,DoS Slowhttptest
80,109624113,45.0,3.283949034,4,DoS Slowhttptest
80,109618961,45.625,3.329715924,4,DoS Slowhttptest
80,109577370,45.25,3.303601829,4,DoS Slowhttptest
80,109535769,45.125,3.295727079,4,DoS Slowhttptest
80,109530635,46.375,3.387180217,4,DoS Slowhttptest
80,109520230,45.625,3.332717618,4,DoS Slowhttptest
80,109473410,45.75,3.343277605,4,DoS Slowhttptest
80,109452717,45.5,3.325636951,4,DoS Slowhttptest
80,109426597,45.375,3.31729223,4,DoS Slowhttptest
80,109359023,45.0,3.291909439,4,DoS Slowhttptest
80,109338234,44.375,3.246805687,4,DoS Slowhttptest
80,109322614,45.75,3.347889212,4,DoS Slowhttptest
80,109312282,45.625,3.339057545,4,DoS Slowhttptest
80,109281100,44.5,3.257653885,4,DoS Slowhttptest
80,109270791,45.125,3.303719106,4,DoS Slowhttptest
80,109260495,44.625,3.267420672,4,DoS Slowhttptest
80,109301953,45.25,3.311926183,4,DoS Slowhttptest
80,109244755,45.875,3.359429018,4,DoS Slowhttptest
80,109239510,45.25,3.313819331,4,DoS Slowhttptest
80,109223899,45.375,3.32344847,4,DoS Slowhttptest
80,109291479,44.875,3.284794051,4,DoS Slowhttptest
80,109421358,44.875,3.280895125,4,DoS Slowhttptest
80,109187515,45.125,3.306238813,4,DoS Slowhttptest
